0.000, 0.001, 8.075
0.000, 0.000, 8.101
0.000, 0.000, 8.199
0.000, 0.000, 8.252
0.000, 0.000, 8.290
0.000, 0.000, 8.303
0.002, 0.000, 8.173
0.002, 0.001, 8.083
0.000, 0.001, 8.228
0.000, 0.000, 8.230
0.000, 0.000, 8.223
0.002, 0.001, 8.126
0.000, 0.000, 8.204
0.001, 0.000, 8.134
0.000, 0.000, 8.185
0.000, 0.000, 8.185
0.000, 0.000, 8.307
0.000, 0.000, 8.354
0.001, 0.000, 8.277
0.000, 0.000, 8.321
0.001, 0.000, 8.153
0.001, 0.000, 8.167
0.003, 0.001, 8.015
0.001, 0.001, 8.062
0.000, 0.000, 8.037
0.000, 0.000, 8.239
0.000, 0.000, 8.250
0.000, 0.000, 8.325
0.000, 0.000, 8.353
0.000, 0.000, 8.423
0.000, 0.000, 8.444
0.000, 0.000, 8.495
0.000, 0.000, 8.505
0.000, 0.000, 8.529
0.000, 0.000, 8.566
0.000, 0.000, 8.590
0.000, 0.000, 8.559
0.000, 0.000, 8.614
0.003, 0.000, 8.312
0.000, 0.000, 8.224
0.000, 0.000, 8.375
0.000, 0.000, 8.461
0.000, 0.000, 8.338
0.000, 0.000, 8.398
0.000, 0.000, 8.476
0.000, 0.000, 8.520
0.001, 0.000, 8.474
0.001, 0.000, 8.416
0.000, 0.000, 8.327
0.000, 0.000, 8.409
0.000, 0.000, 8.411
0.000, 0.000, 8.478
0.000, 0.000, 8.481
0.000, 0.000, 8.566
0.000, 0.000, 8.544
0.001, 0.000, 8.517
0.001, 0.000, 8.468
0.001, 0.000, 8.399
0.000, 0.000, 8.349
0.001, 0.000, 8.293
0.000, 0.000, 8.290
0.000, 0.000, 8.415
0.000, 0.000, 8.427
0.008, 0.001, 7.766
0.000, 0.001, 7.791
0.000, 0.001, 8.062
0.000, 0.000, 8.203
0.000, 0.000, 8.259
0.000, 0.000, 8.315
0.000, 0.000, 8.396
0.000, 0.000, 8.446
0.000, 0.000, 8.547
0.000, 0.000, 8.598
0.000, 0.000, 8.622
0.000, 0.000, 8.621
0.000, 0.000, 8.695
0.000, 0.000, 8.644
0.001, 0.000, 8.636
0.001, 0.000, 8.529
0.002, 0.000, 8.406
0.000, 0.000, 8.289
0.000, 0.000, 8.363
0.000, 0.000, 8.425
0.000, 0.000, 8.526
0.000, 0.000, 8.520
0.000, 0.000, 8.581
0.000, 0.000, 8.608
0.001, 0.000, 8.591
0.000, 0.000, 8.560
0.000, 0.000, 8.647
0.000, 0.000, 8.622
0.000, 0.000, 8.797
0.000, 0.000, 8.747
0.000, 0.000, 8.757
0.002, 0.000, 8.423
0.001, 0.000, 8.317
0.000, 0.000, 8.433
0.000, 0.000, 8.521
0.000, 0.000, 8.616
0.000, 0.000, 8.612
0.000, 0.000, 8.773
0.000, 0.000, 8.661
0.000, 0.000, 8.694
0.000, 0.000, 8.762
0.000, 0.000, 8.734
0.000, 0.000, 8.776
0.000, 0.000, 8.885
0.000, 0.000, 8.927
0.000, 0.000, 8.870
0.000, 0.000, 8.923
0.000, 0.000, 8.956
0.004, 0.000, 8.589
0.000, 0.000, 8.571
0.000, 0.000, 8.589
0.000, 0.000, 8.664
0.001, 0.000, 8.585
0.002, 0.000, 8.473
0.000, 0.000, 8.514
0.000, 0.000, 8.529
0.000, 0.000, 8.597
0.000, 0.000, 8.724
0.000, 0.000, 8.813
0.000, 0.000, 8.751
0.000, 0.000, 8.781
0.000, 0.000, 8.842
0.000, 0.000, 8.843
0.000, 0.000, 8.876
0.000, 0.000, 8.754
0.000, 0.000, 8.804
0.000, 0.000, 8.858
0.000, 0.000, 8.837
0.000, 0.000, 8.817
0.002, 0.000, 8.561
0.000, 0.000, 8.636
0.000, 0.000, 8.676
0.000, 0.000, 8.851
0.000, 0.000, 8.781
0.000, 0.000, 8.882
0.000, 0.000, 8.878
0.000, 0.000, 8.917
0.000, 0.000, 8.926
0.000, 0.000, 8.968
0.000, 0.000, 8.963
0.000, 0.000, 9.062
0.000, 0.000, 8.888
0.000, 0.000, 8.993
0.000, 0.000, 9.042
0.000, 0.000, 9.097
0.001, 0.000, 9.007
0.006, 0.000, 8.380
0.000, 0.001, 8.288
0.000, 0.000, 8.361
0.000, 0.000, 8.573
0.000, 0.000, 8.496
0.000, 0.000, 8.634
0.000, 0.000, 8.710
0.000, 0.000, 8.728
0.000, 0.000, 8.771
0.000, 0.000, 8.789
0.000, 0.000, 8.924
0.000, 0.000, 8.930
0.000, 0.000, 8.976
0.000, 0.000, 8.976
0.000, 0.000, 8.949
0.000, 0.000, 9.037
0.001, 0.000, 8.946
0.002, 0.000, 8.545
0.000, 0.000, 8.649
0.000, 0.000, 8.647
0.000, 0.000, 8.725
0.000, 0.000, 8.804
0.000, 0.000, 8.896
0.000, 0.000, 8.907
0.000, 0.000, 8.989
0.005, 0.000, 8.386
0.000, 0.001, 8.322
0.000, 0.000, 8.451
0.000, 0.000, 8.652
0.000, 0.000, 8.756
0.004, 0.001, 8.182
0.000, 0.001, 8.285
0.000, 0.001, 8.377
0.000, 0.000, 8.560
0.000, 0.000, 8.731
0.003, 0.000, 8.452
0.000, 0.000, 8.472
0.000, 0.000, 8.524
0.000, 0.000, 8.704
0.000, 0.000, 8.739
0.000, 0.000, 8.801
0.000, 0.000, 8.796
0.000, 0.000, 8.893
0.000, 0.000, 8.888
0.000, 0.000, 8.979
0.000, 0.000, 9.007
0.000, 0.000, 9.030
0.000, 0.000, 9.028
0.000, 0.000, 9.166
0.000, 0.000, 9.135
0.000, 0.000, 9.245
0.000, 0.000, 9.249
0.000, 0.000, 9.197
0.000, 0.000, 9.216
0.000, 0.000, 9.259
0.000, 0.000, 9.346
0.000, 0.000, 9.319
0.000, 0.000, 9.284
0.000, 0.000, 9.162
0.000, 0.000, 9.222
0.000, 0.000, 9.192
0.000, 0.000, 9.250
0.000, 0.000, 9.294
0.004, 0.000, 8.827
0.000, 0.000, 8.779
0.000, 0.000, 8.775
0.000, 0.000, 8.938
0.000, 0.000, 8.871
0.000, 0.000, 8.940
0.000, 0.000, 8.968
0.000, 0.000, 9.054
0.000, 0.000, 9.149
0.000, 0.000, 9.065
0.001, 0.000, 8.970
0.000, 0.000, 9.019
0.001, 0.000, 8.886
0.000, 0.000, 8.949
0.000, 0.000, 9.009
0.000, 0.000, 9.050
0.000, 0.000, 9.121
0.000, 0.000, 9.109
0.000, 0.000, 9.143
0.000, 0.000, 9.241
0.000, 0.000, 9.232
0.000, 0.000, 9.262
0.000, 0.000, 9.281
0.000, 0.000, 9.274
0.002, 0.000, 8.817
0.000, 0.000, 8.828
0.000, 0.000, 8.837
0.000, 0.000, 8.998
0.000, 0.000, 9.067
0.000, 0.000, 9.187
0.000, 0.000, 9.219
0.000, 0.000, 9.243
0.000, 0.000, 9.297
0.000, 0.000, 9.299
0.000, 0.000, 9.351
0.000, 0.000, 9.370
0.000, 0.000, 9.406
0.000, 0.000, 9.423
0.000, 0.000, 9.538
0.000, 0.000, 9.556
0.000, 0.000, 9.576
0.000, 0.000, 9.576
0.000, 0.000, 9.606
0.001, 0.000, 9.479
0.000, 0.000, 9.485
0.001, 0.000, 9.388
0.000, 0.000, 9.352
0.000, 0.000, 9.341
0.000, 0.000, 9.389
0.000, 0.000, 9.442
0.000, 0.000, 9.431
0.000, 0.000, 9.506
0.000, 0.000, 9.429
0.000, 0.000, 9.506
0.000, 0.000, 9.573
0.001, 0.000, 9.541
0.000, 0.000, 9.375
0.000, 0.000, 9.490
0.000, 0.000, 9.472
0.000, 0.000, 9.443
0.000, 0.000, 9.501
0.000, 0.000, 9.548
0.000, 0.000, 9.583
0.000, 0.000, 9.672
0.000, 0.000, 9.607
0.000, 0.000, 9.707
0.000, 0.000, 9.635
0.000, 0.000, 9.670
0.000, 0.000, 9.710
0.000, 0.000, 9.647
0.000, 0.000, 9.749
0.000, 0.000, 9.647
0.000, 0.000, 9.573
0.000, 0.000, 9.602
0.001, 0.000, 9.432
0.000, 0.000, 9.335
0.001, 0.000, 9.168
0.000, 0.000, 9.167
0.000, 0.000, 9.246
0.000, 0.000, 9.174
0.000, 0.000, 9.337
0.000, 0.000, 9.330
0.000, 0.000, 9.333
0.000, 0.000, 9.369
0.000, 0.000, 9.458
0.000, 0.000, 9.542
0.002, 0.000, 9.026
0.000, 0.000, 9.013
0.000, 0.000, 9.100
0.000, 0.000, 9.308
0.000, 0.000, 9.371
0.000, 0.000, 9.362
0.000, 0.000, 9.398
0.000, 0.000, 9.508
0.000, 0.000, 9.426
0.000, 0.000, 9.602
0.000, 0.000, 9.706
0.000, 0.000, 9.624
0.000, 0.000, 9.616
0.000, 0.000, 9.590
0.000, 0.000, 9.555
0.000, 0.000, 9.563
0.000, 0.000, 9.581
0.000, 0.000, 9.635
0.000, 0.000, 9.694
0.000, 0.000, 9.690
0.000, 0.000, 9.639
0.000, 0.000, 9.612
0.000, 0.000, 9.675
0.000, 0.000, 9.675
0.000, 0.000, 9.687
0.001, 0.000, 9.622
0.000, 0.000, 9.606
0.000, 0.000, 9.561
0.000, 0.000, 9.698
0.000, 0.000, 9.474
0.000, 0.000, 9.547
0.000, 0.000, 9.545
0.000, 0.000, 9.613
0.000, 0.000, 9.790
0.000, 0.000, 9.711
0.000, 0.000, 9.727
0.000, 0.000, 9.725
0.000, 0.000, 9.774
0.000, 0.000, 9.745
0.000, 0.000, 9.909
0.000, 0.000, 9.823
0.000, 0.000, 9.758
0.000, 0.000, 9.708
0.000, 0.000, 9.627
0.000, 0.000, 9.623
0.000, 0.000, 9.626
0.001, 0.000, 9.370
0.000, 0.000, 9.326
0.000, 0.000, 9.407
0.000, 0.000, 9.422
0.000, 0.000, 9.477
0.000, 0.000, 9.605
0.000, 0.000, 9.577
0.000, 0.000, 9.633
0.000, 0.000, 9.725
0.000, 0.000, 9.714
0.000, 0.000, 9.673
0.000, 0.000, 9.767
0.000, 0.000, 9.671
0.001, 0.000, 9.341
0.000, 0.000, 9.438
0.000, 0.000, 9.440
0.000, 0.000, 9.520
0.000, 0.000, 9.519
0.000, 0.000, 9.567
0.000, 0.000, 9.693
0.000, 0.000, 9.674
0.000, 0.000, 9.737
0.000, 0.000, 9.875
0.000, 0.000, 9.849
0.000, 0.000, 9.867
0.004, 0.000, 9.150
0.000, 0.000, 8.994
0.000, 0.000, 9.170
0.000, 0.000, 9.405
0.000, 0.000, 9.272
0.000, 0.000, 9.450
0.000, 0.000, 9.420
0.000, 0.000, 9.522
0.000, 0.000, 9.516
0.000, 0.000, 9.541
0.000, 0.000, 9.613
0.000, 0.000, 9.686
0.000, 0.000, 9.594
0.000, 0.000, 9.667
0.001, 0.000, 9.462
0.000, 0.000, 9.472
0.000, 0.000, 9.390
0.000, 0.000, 9.550
0.000, 0.000, 9.569
0.000, 0.000, 9.711
0.000, 0.000, 9.612
0.000, 0.000, 9.771
0.000, 0.000, 9.724
0.000, 0.000, 9.794
0.000, 0.000, 9.876
0.000, 0.000, 9.818
0.001, 0.000, 9.603
0.000, 0.000, 9.583
0.000, 0.000, 9.746
0.002, 0.000, 9.085
0.000, 0.000, 8.987
0.000, 0.000, 9.290
0.000, 0.000, 9.383
0.000, 0.000, 9.431
0.000, 0.000, 9.572
0.001, 0.000, 9.319
0.000, 0.000, 9.493
0.000, 0.000, 9.530
0.000, 0.000, 9.536
0.000, 0.000, 9.587
0.000, 0.000, 9.696
0.000, 0.000, 9.586
0.000, 0.000, 9.525
0.000, 0.000, 9.737
0.000, 0.000, 9.787
0.000, 0.000, 9.795
0.000, 0.000, 9.788
0.000, 0.000, 9.844
0.000, 0.000, 9.872
0.000, 0.000, 9.822
0.000, 0.000, 9.837
0.000, 0.000, 9.928
0.000, 0.000, 10.018
0.001, 0.000, 9.541
0.000, 0.000, 9.478
0.000, 0.000, 9.439
0.000, 0.000, 9.564
0.000, 0.000, 9.735
0.000, 0.000, 9.800
0.000, 0.000, 9.781
0.000, 0.000, 9.874
0.000, 0.000, 9.866
0.000, 0.000, 10.004
0.000, 0.000, 9.972
0.000, 0.000, 9.950
0.000, 0.000, 10.019
0.000, 0.000, 10.038
0.000, 0.000, 10.041
0.000, 0.000, 10.012
0.000, 0.000, 10.105
0.000, 0.000, 9.989
0.000, 0.000, 10.083
0.000, 0.000, 10.060
0.000, 0.000, 9.972
0.000, 0.000, 10.055
0.000, 0.000, 9.916
0.000, 0.000, 9.885
0.000, 0.000, 10.040
0.000, 0.000, 9.936
0.000, 0.000, 9.967
0.000, 0.000, 9.952
0.000, 0.000, 9.987
0.000, 0.000, 10.035
0.000, 0.000, 10.073
0.000, 0.000, 10.065
0.000, 0.000, 10.109
0.000, 0.000, 10.111
0.000, 0.000, 10.177
0.000, 0.000, 10.172
0.000, 0.000, 10.171
0.000, 0.000, 10.145
0.004, 0.000, 9.393
0.000, 0.000, 9.328
0.000, 0.000, 9.385
0.000, 0.000, 9.435
0.000, 0.000, 9.637
0.000, 0.000, 9.605
0.000, 0.000, 9.757
0.000, 0.000, 9.703
0.000, 0.000, 9.801
0.000, 0.000, 9.818
0.000, 0.000, 9.824
0.000, 0.000, 9.891
0.000, 0.000, 9.994
0.000, 0.000, 9.980
0.000, 0.000, 10.050
0.000, 0.000, 9.907
0.000, 0.000, 10.058
0.000, 0.000, 10.080
0.002, 0.000, 9.452
0.000, 0.000, 9.321
0.000, 0.000, 9.510
0.000, 0.000, 9.673
0.000, 0.000, 9.682
0.000, 0.000, 9.761
0.000, 0.000, 9.940
0.000, 0.000, 9.861
0.000, 0.000, 9.946
0.000, 0.000, 9.966
0.000, 0.000, 10.109
0.000, 0.000, 10.079
0.000, 0.000, 10.066
0.000, 0.000, 10.043
0.000, 0.000, 10.115
0.000, 0.000, 10.077
0.000, 0.000, 10.142
0.000, 0.000, 10.196
0.000, 0.000, 10.248
0.000, 0.000, 10.159
0.000, 0.000, 10.250
0.000, 0.000, 10.272
0.005, 0.000, 9.020
0.000, 0.001, 9.082
0.000, 0.000, 9.499
0.000, 0.000, 9.548
0.000, 0.000, 9.424
0.000, 0.000, 9.638
0.000, 0.000, 9.782
0.000, 0.000, 9.784
0.000, 0.000, 9.942
0.001, 0.000, 9.419
0.000, 0.000, 9.394
0.000, 0.000, 9.541
0.000, 0.000, 9.543
0.000, 0.000, 9.698
0.000, 0.000, 9.852
0.000, 0.000, 9.901
0.000, 0.000, 9.954
0.000, 0.000, 9.932
0.000, 0.000, 9.989
0.000, 0.000, 10.158
0.000, 0.000, 10.083
0.000, 0.000, 10.131
0.000, 0.000, 10.142
0.000, 0.000, 10.157
0.000, 0.000, 10.170
0.000, 0.000, 10.179
0.000, 0.000, 10.240
0.000, 0.000, 10.301
0.000, 0.000, 10.307
0.000, 0.000, 10.281
0.000, 0.000, 10.248
0.000, 0.000, 10.248
0.000, 0.000, 10.207
0.000, 0.000, 10.247
0.000, 0.000, 10.365
0.000, 0.000, 10.320
0.000, 0.000, 10.327
0.000, 0.000, 10.348
0.000, 0.000, 10.348
0.000, 0.000, 10.445
0.000, 0.000, 10.469
0.000, 0.000, 10.354
0.000, 0.000, 10.369
0.000, 0.000, 10.332
0.000, 0.000, 10.311
0.000, 0.000, 10.357
0.000, 0.000, 10.422
0.000, 0.000, 10.354
0.001, 0.000, 9.989
0.000, 0.000, 9.934
0.003, 0.000, 8.766
0.000, 0.001, 9.037
0.000, 0.000, 9.487
0.000, 0.000, 9.502
0.000, 0.000, 9.783
0.000, 0.000, 9.861
0.000, 0.000, 9.915
0.001, 0.000, 9.507
0.000, 0.000, 9.508
0.000, 0.000, 9.710
0.000, 0.000, 9.661
0.000, 0.000, 9.798
0.000, 0.000, 9.929
0.000, 0.000, 9.942
0.000, 0.000, 9.971
0.000, 0.000, 10.023
0.000, 0.000, 10.034
0.000, 0.000, 10.139
0.000, 0.000, 10.180
0.000, 0.000, 10.170
0.000, 0.000, 10.235
0.000, 0.000, 10.204
0.000, 0.000, 10.350
0.000, 0.000, 10.358
0.000, 0.000, 10.352
0.000, 0.000, 10.408
0.000, 0.000, 10.342
0.000, 0.000, 10.251
0.000, 0.000, 10.298
0.000, 0.000, 10.337
0.000, 0.000, 10.418
0.000, 0.000, 10.425
0.000, 0.000, 10.383
0.000, 0.000, 10.369
0.000, 0.000, 10.366
0.000, 0.000, 10.443
0.000, 0.000, 10.480
0.000, 0.000, 10.502
0.000, 0.000, 10.478
0.000, 0.000, 10.511
0.001, 0.000, 10.010
0.000, 0.000, 9.867
0.000, 0.000, 9.991
0.000, 0.000, 10.035
0.000, 0.000, 10.196
0.000, 0.000, 10.048
0.000, 0.000, 10.243
0.000, 0.000, 10.241
